17101666;1666;1710;68;false
22961922;1922;2296;378;false
19931873;1873;1993;60;false
23761683;1683;2376;36;false
17101669;1710;1669;72;false
21471684;1684;2147;72;false
84332193;2193;8433;36;false
33437652313;2313;3343765;40;false
33437652435;2435;3343765;30;false
21561920;1920;2156;360;false
24521629;2452;1629;278;false
25372057;2057;2537;0;true
25021645;1645;2502;380;false
25062505;2505;2506;20;false
23982160;2160;2398;136;false
1400781716;140078;1716;28;false
21351665;1665;2135;60;false
21702052;2170;2052;144;false
24281984;2428;1984;168;false
33437993343797;3343799;3343797;22;false
24012156;2156;2401;380;false
24641638;2464;1638;102;false
24281986;1986;2428;116;false
23471740;1740;2347;56;false
23941728;2394;1728;234;false
25472212;2547;2212;32;false
23581715;1715;2358;60;false
17561635;1635;1756;62;false
19621640;1962;1640;116;false
33437872062;3343787;2062;0;true
23122167;2167;2312;42;false
22321681;2232;1681;36;false
33437612544;2544;3343761;182;false
17401734;1734;1740;48;false
24872153;2153;2487;212;false
40289741735;4028974;1735;60;false
20892072;2089;2072;66;false
21472098;2098;2147;108;false
23911632;1632;2391;300;false
23732208;2208;2373;254;false
22911687;1687;2291;96;false
24211886;2421;1886;108;false
25351906;2535;1906;308;false
23892376;2389;2376;318;false
23972372;2372;2397;260;false
24432210;2210;2443;82;false
23121729;1729;2312;32;false
18811629;1881;1629;308;false
25482168;2548;2168;0;true
24242287;2287;2424;240;false
23712133;2133;2371;300;false
19341855;1934;1855;80;false
24262214;2214;2426;108;false
23992065;2065;2399;322;false
23121721;1721;2312;42;false
23891728;1728;2389;276;false
24272372;2427;2372;216;false
24872375;2375;2487;0;true
24872376;2376;2487;0;true
18721741;1872;1741;88;false
23131889;1889;2313;0;true
17971682;1682;1797;128;false
24531687;2453;1687;0;true
21651741;1741;2165;100;false
24332098;2433;2098;100;false
24011720;1720;2401;104;false
23312155;2155;2331;110;false
23342312;2312;2334;18;false
23441681;1681;2344;20;false
23131760;1760;2313;142;false
22321649;1649;2232;38;false
24842296;2296;2484;198;false
25481758;1758;2548;0;true
33437733343771;3343773;3343771;124;false
23552026;2026;2355;96;false
18811634;1634;1881;276;false
33437543343752;3343752;3343754;216;false
25442358;2358;2544;88;false
17221686;1686;1722;52;false
19301645;1930;1645;20;false
23982394;2398;2394;198;false
24052071;2071;2405;364;false
19691880;1969;1880;60;false
17331731;1733;1731;18;false
23471876;2347;1876;60;false
33437902443;2443;3343790;116;false
24452164;2164;2445;168;false
23762099;2099;2376;438;false
16920601717;1717;1692060;72;false
24492423;2449;2423;168;false
23162134;2134;2316;170;false
22041737;2204;1737;30;false
23081720;1720;2308;64;false
20671725;2067;1725;116;false
24331856;1856;2433;88;false
19871962;1987;1962;60;false
